frame_id,stamp,pos_x,pos_y,pos_z,orientation_x,orientation_y,orientation_z,orientation_w
map,99748000000,-1.750027184819243,-0.5142855729375558,0.0,0.0,0.0,0.7835736895431616,0.6212988596929154
map,117490000000,-0.001059888341330429,2.091428751604899,0.0,0.0,0.0,-0.7071067811865476,-0.7071067811865475
map,124078000000,1.788581066194208,-0.46857128654207414,0.0,0.0,0.0,-0.7071067811865476,-0.7071067811865475
map,128064000000,0.48702400835018006,-1.7485713056155605,0.0,0.0,0.0,0.9938949918412469,-0.11033016447412691
